expense_id,rep_id,expense_date,category,amount_inr,reimbursed,policy_compliant,notes
EXP-20251119-009,REP-045,2025-11-19,Travel,965,false,true,Train ticket
EXP-20251125-006,REP-045,2025-11-25,Travel,1011,true,true,Train ticket
EXP-20251130-008,REP-045,2025-11-30,Conference,4931,true,true,Conference registration
EXP-20251210-007,REP-045,2025-12-10,Food,466,false,true,Working lunch
EXP-20251212-005,REP-045,2025-12-12,Travel,1569,true,true,Fuel reimbursement
EXP-20251216-003,REP-045,2025-12-16,Travel,859,true,true,Bus fare
EXP-20251224-005,REP-045,2025-12-24,Travel,1001,true,true,Cab to hospital
EXP-20251227-005,REP-045,2025-12-27,Food,221,true,true,Working lunch
EXP-20260102-009,REP-045,2026-01-02,Samples,137,true,true,Sample packs for HCP
EXP-20260104-006,REP-045,2026-01-04,Travel,1924,true,true,Auto to clinic
EXP-20260113-006,REP-045,2026-01-13,Travel,1444,true,true,Fuel reimbursement
EXP-20260120-008,REP-045,2026-01-20,Samples,673,false,true,Sample packs for HCP
EXP-20260126-006,REP-045,2026-01-26,Travel,703,true,true,Train ticket
EXP-20260203-003,REP-045,2026-02-03,Travel,1687,true,true,Cab to hospital
EXP-20260205-006,REP-045,2026-02-05,Mobile,416,true,true,Mobile bill
EXP-20260216-007,REP-045,2026-02-16,Travel,534,true,false,Cab to hospital
EXP-20260224-007,REP-045,2026-02-24,Travel,257,true,true,Fuel reimbursement
EXP-20260222-005,REP-045,2026-02-22,Travel,1126,true,true,Train ticket
EXP-20260303-005,REP-045,2026-03-03,Travel,438,true,true,Train ticket
EXP-20260226-006,REP-045,2026-02-26,Travel,638,true,true,Auto to clinic
EXP-20260306-005,REP-045,2026-03-06,Samples,473,true,true,Sample packs for HCP
EXP-20260309-006,REP-045,2026-03-09,Samples,1392,false,true,Product samples drop
EXP-20260315-007,REP-045,2026-03-15,Travel,1725,true,true,Cab to hospital
EXP-20260323-007,REP-045,2026-03-23,Travel,1708,true,true,Cab to hospital
EXP-20260322-003,REP-045,2026-03-22,Lodging,3882,true,true,Lodging — outstation visit
EXP-20260331-003,REP-045,2026-03-31,Travel,1497,false,true,Train ticket
EXP-20230405-004,REP-046,2023-04-05,Conference,3807,true,true,Conference registration
EXP-20230402-007,REP-046,2023-04-02,Food,465,true,true,Snacks for meeting
EXP-20230412-004,REP-046,2023-04-12,Samples,813,true,true,Demo kit refill
EXP-20230411-008,REP-046,2023-04-11,Lodging,2258,true,true,Lodging — outstation visit
EXP-20230416-003,REP-046,2023-04-16,Travel,1902,true,true,Cab to hospital
EXP-20230422-004,REP-046,2023-04-22,Lodging,2756,true,true,Lodging — outstation visit
EXP-20230424-004,REP-046,2023-04-24,Travel,1165,true,true,Train ticket
EXP-20230429-004,REP-046,2023-04-29,Lodging,3532,true,true,Hotel stay — field trip
EXP-20230502-007,REP-046,2023-05-02,Travel,1360,true,true,Bus fare
EXP-20230507-004,REP-046,2023-05-07,Food,179,true,true,Coffee meeting
EXP-20230506-006,REP-046,2023-05-06,Lodging,3278,true,true,Hotel stay — field trip
EXP-20230512-003,REP-046,2023-05-12,Lodging,2080,true,true,Lodging — outstation visit
EXP-20230515-004,REP-046,2023-05-15,Conference,1879,true,true,Doctor meet sponsorship
EXP-20230521-005,REP-046,2023-05-21,Conference,1825,true,true,CME event fees
EXP-20230521-006,REP-046,2023-05-21,Mobile,248,true,true,Roaming charges
EXP-20230529-008,REP-046,2023-05-29,Samples,768,true,true,Demo kit refill
EXP-20230529-009,REP-046,2023-05-29,Samples,1041,true,true,Demo kit refill
EXP-20230608-005,REP-046,2023-06-08,Travel,1918,true,true,Cab to hospital
EXP-20230612-007,REP-046,2023-06-12,Conference,1341,true,true,Doctor meet sponsorship
EXP-20230614-006,REP-046,2023-06-14,Lodging,2359,true,true,Guest house — 2 nights
EXP-20230616-006,REP-046,2023-06-16,Samples,491,true,true,Demo kit refill
EXP-20230629-004,REP-046,2023-06-29,Samples,749,true,true,Demo kit refill
EXP-20230705-003,REP-046,2023-07-05,Samples,1290,true,true,Demo kit refill
EXP-20230702-005,REP-046,2023-07-02,Samples,620,true,true,Demo kit refill
EXP-20230713-004,REP-046,2023-07-13,Samples,1023,true,true,Sample packs for HCP
EXP-20230717-005,REP-046,2023-07-17,Lodging,1974,true,true,Lodging — outstation visit
EXP-20230717-006,REP-046,2023-07-17,Food,584,true,true,Working lunch
EXP-20230725-004,REP-046,2023-07-25,Travel,532,true,true,Train ticket
EXP-20230728-003,REP-046,2023-07-28,Travel,370,true,true,Fuel reimbursement
EXP-20230810-005,REP-046,2023-08-10,Travel,385,true,true,Cab to hospital
EXP-20230805-010,REP-046,2023-08-05,Travel,1931,true,true,Fuel reimbursement
EXP-20230812-009,REP-046,2023-08-12,Lodging,1653,true,true,Hotel stay — field trip
EXP-20230814-004,REP-046,2023-08-14,Food,518,true,true,Working lunch
EXP-20230820-008,REP-046,2023-08-20,Lodging,1585,true,true,Guest house — 2 nights
EXP-20230823-005,REP-046,2023-08-23,Travel,466,true,true,Cab to hospital
EXP-20230826-005,REP-046,2023-08-26,Conference,3760,true,true,Conference registration
EXP-20230825-005,REP-046,2023-08-25,Food,224,true,true,Dinner with HCP
EXP-20230907-006,REP-046,2023-09-07,Travel,1978,true,true,Train ticket
EXP-20230911-009,REP-046,2023-09-11,Food,196,true,true,Snacks for meeting
EXP-20230919-011,REP-046,2023-09-19,Travel,1094,false,true,Cab to hospital
EXP-20230923-002,REP-046,2023-09-23,Travel,1179,true,true,Auto to clinic
EXP-20230926-004,REP-046,2023-09-26,Samples,1161,true,true,Product samples drop
EXP-20230930-006,REP-046,2023-09-30,Travel,1399,true,true,Train ticket
EXP-20231005-007,REP-046,2023-10-05,Travel,1789,true,true,Bus fare
EXP-20231008-006,REP-046,2023-10-08,Travel,1114,true,true,Bus fare
EXP-20231018-004,REP-046,2023-10-18,Travel,408,false,true,Bus fare
EXP-20231021-007,REP-046,2023-10-21,Travel,1463,true,true,Bus fare
EXP-20231030-003,REP-046,2023-10-30,Food,652,true,false,Coffee meeting
EXP-20231102-008,REP-046,2023-11-02,Food,321,true,true,Dinner with HCP
EXP-20231106-009,REP-046,2023-11-06,Food,679,true,true,Snacks for meeting
EXP-20231105-005,REP-046,2023-11-05,Food,365,true,true,Working lunch
EXP-20231115-005,REP-046,2023-11-15,Travel,407,true,true,Bus fare
EXP-20231120-008,REP-046,2023-11-20,Food,405,true,true,Coffee meeting
EXP-20231128-007,REP-046,2023-11-28,Travel,826,true,true,Auto to clinic
EXP-20231127-004,REP-046,2023-11-27,Lodging,3717,true,true,Hotel stay — field trip
EXP-20231207-010,REP-046,2023-12-07,Travel,411,true,false,Bus fare
EXP-20231206-005,REP-046,2023-12-06,Food,262,false,true,Snacks for meeting
EXP-20231214-007,REP-046,2023-12-14,Samples,539,false,true,Demo kit refill
EXP-20231212-003,REP-046,2023-12-12,Mobile,461,false,true,Internet recharge
EXP-20231216-011,REP-046,2023-12-16,Food,437,true,true,Snacks for meeting
EXP-20231221-001,REP-046,2023-12-21,Food,599,true,true,Working lunch
EXP-20231226-003,REP-046,2023-12-26,Travel,760,true,true,Auto to clinic
EXP-20231223-007,REP-046,2023-12-23,Food,396,true,true,Coffee meeting
EXP-20240101-011,REP-046,2024-01-01,Food,237,true,true,Dinner with HCP
EXP-20231229-005,REP-046,2023-12-29,Samples,1147,true,true,Sample packs for HCP
EXP-20240106-008,REP-046,2024-01-06,Food,196,true,false,Snacks for meeting
EXP-20240117-004,REP-046,2024-01-17,Travel,1705,true,true,Cab to hospital
EXP-20240112-009,REP-046,2024-01-12,Food,119,true,true,Coffee meeting
EXP-20240121-006,REP-046,2024-01-21,Mobile,345,true,true,Internet recharge
EXP-20240130-011,REP-046,2024-01-30,Lodging,3224,true,true,Lodging — outstation visit
EXP-20240204-008,REP-046,2024-02-04,Travel,281,false,true,Bus fare
EXP-20240213-004,REP-046,2024-02-13,Conference,2202,true,true,Doctor meet sponsorship
EXP-20240220-005,REP-046,2024-02-20,Mobile,340,true,true,Internet recharge
EXP-20240219-005,REP-046,2024-02-19,Food,605,true,false,Dinner with HCP
EXP-20240225-007,REP-046,2024-02-25,Food,195,true,true,Working lunch
EXP-20240226-006,REP-046,2024-02-26,Conference,3998,true,true,Conference registration
EXP-20240303-005,REP-046,2024-03-03,Samples,794,true,true,Sample packs for HCP
EXP-20240309-008,REP-046,2024-03-09,Food,241,true,true,Dinner with HCP
EXP-20240316-006,REP-046,2024-03-16,Lodging,1618,true,true,Lodging — outstation visit
EXP-20240315-010,REP-046,2024-03-15,Lodging,3674,true,true,Guest house — 2 nights
EXP-20240325-006,REP-046,2024-03-25,Travel,1798,true,false,Fuel reimbursement
EXP-20240328-006,REP-046,2024-03-28,Travel,1848,true,true,Train ticket
EXP-20240329-009,REP-046,2024-03-29,Samples,923,true,true,Sample packs for HCP
EXP-20240329-010,REP-046,2024-03-29,Travel,1645,true,true,Cab to hospital
EXP-20240409-010,REP-046,2024-04-09,Food,253,true,true,Snacks for meeting
EXP-20240414-008,REP-046,2024-04-14,Samples,1443,true,true,Demo kit refill
EXP-20240414-009,REP-046,2024-04-14,Lodging,3179,true,true,Hotel stay — field trip
EXP-20240419-008,REP-046,2024-04-19,Other,1066,true,true,Printing materials
EXP-20240420-008,REP-046,2024-04-20,Travel,515,true,true,Fuel reimbursement
EXP-20240430-005,REP-046,2024-04-30,Travel,1392,false,true,Fuel reimbursement
EXP-20240505-006,REP-046,2024-05-05,Travel,300,true,true,Bus fare
EXP-20240503-006,REP-046,2024-05-03,Food,282,true,true,Team lunch with HCP
EXP-20240512-005,REP-046,2024-05-12,Travel,1489,true,true,Train ticket
EXP-20240511-008,REP-046,2024-05-11,Samples,299,true,true,Demo kit refill
EXP-20240521-005,REP-046,2024-05-21,Travel,924,true,true,Bus fare
EXP-20240517-008,REP-046,2024-05-17,Travel,1635,true,true,Fuel reimbursement
EXP-20240526-011,REP-046,2024-05-26,Travel,1292,true,true,Train ticket
EXP-20240526-012,REP-046,2024-05-26,Food,188,true,true,Team lunch with HCP
EXP-20240603-011,REP-046,2024-06-03,Food,412,true,true,Snacks for meeting
EXP-20230406-007,REP-047,2023-04-06,Food,597,false,true,Dinner with HCP
EXP-20230409-005,REP-047,2023-04-09,Lodging,1628,true,true,Lodging — outstation visit
EXP-20230407-004,REP-047,2023-04-07,Food,630,true,true,Dinner with HCP
EXP-20230419-009,REP-047,2023-04-19,Travel,1515,true,true,Fuel reimbursement
EXP-20230419-010,REP-047,2023-04-19,Lodging,2248,true,true,Lodging — outstation visit
EXP-20230422-005,REP-047,2023-04-22,Food,428,true,true,Dinner with HCP
EXP-20230423-008,REP-047,2023-04-23,Travel,1111,false,true,Bus fare
EXP-20230502-008,REP-047,2023-05-02,Food,345,true,true,Snacks for meeting
EXP-20230506-007,REP-047,2023-05-06,Mobile,393,true,true,Mobile bill
EXP-20230518-004,REP-047,2023-05-18,Travel,415,true,true,Auto to clinic
EXP-20230521-007,REP-047,2023-05-21,Travel,761,true,true,Bus fare
EXP-20230520-004,REP-047,2023-05-20,Food,291,true,true,Snacks for meeting
EXP-20230529-010,REP-047,2023-05-29,Food,610,true,false,Coffee meeting
EXP-20230527-008,REP-047,2023-05-27,Lodging,2439,true,true,Lodging — outstation visit
EXP-20230602-004,REP-047,2023-06-02,Lodging,3234,true,true,Hotel stay — field trip
EXP-20230604-009,REP-047,2023-06-04,Food,151,true,true,Snacks for meeting
EXP-20230615-007,REP-047,2023-06-15,Conference,712,true,true,Conference registration
EXP-20230617-008,REP-047,2023-06-17,Samples,1383,true,true,Product samples drop
EXP-20230625-004,REP-047,2023-06-25,Lodging,2013,true,true,Lodging — outstation visit
EXP-20230703-007,REP-047,2023-07-03,Samples,251,true,true,Product samples drop
EXP-20230708-006,REP-047,2023-07-08,Travel,1883,true,true,Bus fare
EXP-20230716-007,REP-047,2023-07-16,Travel,1538,false,true,Fuel reimbursement
EXP-20230715-005,REP-047,2023-07-15,Travel,384,true,true,Auto to clinic
EXP-20230721-002,REP-047,2023-07-21,Food,148,true,true,Working lunch
EXP-20230803-008,REP-047,2023-08-03,Travel,660,true,true,Auto to clinic
EXP-20230809-007,REP-047,2023-08-09,Food,639,true,true,Coffee meeting
EXP-20230813-009,REP-047,2023-08-13,Travel,1096,true,true,Bus fare
EXP-20230820-009,REP-047,2023-08-20,Travel,1079,true,true,Fuel reimbursement
EXP-20230821-006,REP-047,2023-08-21,Travel,1899,true,true,Cab to hospital
EXP-20230830-006,REP-047,2023-08-30,Travel,339,true,true,Train ticket
EXP-20230902-007,REP-047,2023-09-02,Other,1413,true,true,Printing materials
EXP-20230902-008,REP-047,2023-09-02,Food,746,false,true,Team lunch with HCP
EXP-20230913-002,REP-047,2023-09-13,Lodging,3094,false,true,Lodging — outstation visit
EXP-20230911-010,REP-047,2023-09-11,Travel,1585,true,true,Cab to hospital
EXP-20230918-003,REP-047,2023-09-18,Travel,1341,true,true,Bus fare
EXP-20230927-006,REP-047,2023-09-27,Mobile,111,true,true,Roaming charges
EXP-20230923-003,REP-047,2023-09-23,Lodging,2266,true,true,Lodging — outstation visit
EXP-20231004-008,REP-047,2023-10-04,Lodging,1960,true,true,Guest house — 2 nights
EXP-20231002-006,REP-047,2023-10-02,Travel,1421,true,true,Fuel reimbursement
EXP-20231007-007,REP-047,2023-10-07,Lodging,2404,true,true,Guest house — 2 nights
EXP-20231007-008,REP-047,2023-10-07,Food,178,true,true,Working lunch
EXP-20231017-007,REP-047,2023-10-17,Samples,828,false,true,Demo kit refill
EXP-20231025-004,REP-047,2023-10-25,Samples,56,true,true,Demo kit refill
EXP-20231031-005,REP-047,2023-10-31,Lodging,2148,true,true,Guest house — 2 nights
EXP-20231031-006,REP-047,2023-10-31,Samples,825,true,true,Sample packs for HCP
EXP-20231106-010,REP-047,2023-11-06,Food,519,true,true,Working lunch
EXP-20231113-009,REP-047,2023-11-13,Travel,1492,true,true,Cab to hospital
EXP-20231116-004,REP-047,2023-11-16,Travel,1421,true,true,Fuel reimbursement
EXP-20231119-011,REP-047,2023-11-19,Food,628,true,true,Team lunch with HCP
EXP-20231120-009,REP-047,2023-11-20,Food,747,true,true,Working lunch
EXP-20231130-013,REP-047,2023-11-30,Mobile,397,false,true,Mobile bill
EXP-20231201-005,REP-047,2023-12-01,Travel,1200,true,true,Auto to clinic
EXP-20231204-008,REP-047,2023-12-04,Travel,916,true,true,Cab to hospital
EXP-20231212-004,REP-047,2023-12-12,Other,1263,true,true,Stationery
EXP-20231209-006,REP-047,2023-12-09,Travel,806,true,true,Fuel reimbursement
EXP-20231215-012,REP-047,2023-12-15,Mobile,141,true,true,Internet recharge
EXP-20231222-007,REP-047,2023-12-22,Travel,686,true,true,Bus fare
EXP-20231229-006,REP-047,2023-12-29,Lodging,2850,true,true,Lodging — outstation visit
EXP-20240105-004,REP-047,2024-01-05,Travel,977,true,true,Cab to hospital
EXP-20240109-012,REP-047,2024-01-09,Food,175,true,true,Working lunch
EXP-20240118-005,REP-047,2024-01-18,Food,404,true,true,Coffee meeting
EXP-20240121-007,REP-047,2024-01-21,Food,632,false,false,Coffee meeting
EXP-20240122-006,REP-047,2024-01-22,Mobile,700,true,true,Roaming charges
EXP-20240130-012,REP-047,2024-01-30,Travel,1983,true,true,Fuel reimbursement
EXP-20240201-009,REP-047,2024-02-01,Travel,457,true,true,Bus fare
EXP-20240207-004,REP-047,2024-02-07,Travel,1637,true,true,Bus fare
EXP-20240208-004,REP-047,2024-02-08,Food,555,true,true,Dinner with HCP
EXP-20240214-005,REP-047,2024-02-14,Food,210,false,true,Snacks for meeting
EXP-20240213-005,REP-047,2024-02-13,Lodging,2260,true,true,Hotel stay — field trip
EXP-20240218-010,REP-047,2024-02-18,Other,156,true,true,Stationery
EXP-20240226-007,REP-047,2024-02-26,Food,339,true,true,Coffee meeting
EXP-20240228-004,REP-047,2024-02-28,Lodging,2969,true,true,Lodging — outstation visit
EXP-20240302-006,REP-047,2024-03-02,Travel,504,true,true,Train ticket
EXP-20240303-006,REP-047,2024-03-03,Samples,741,false,true,Product samples drop
EXP-20240312-007,REP-047,2024-03-12,Travel,1306,false,true,Cab to hospital
EXP-20240318-008,REP-047,2024-03-18,Travel,1395,true,true,Train ticket
EXP-20240326-007,REP-047,2024-03-26,Travel,1138,true,true,Train ticket
EXP-20240328-007,REP-047,2024-03-28,Food,287,true,true,Team lunch with HCP
EXP-20240330-011,REP-047,2024-03-30,Food,476,true,true,Team lunch with HCP
EXP-20240408-005,REP-047,2024-04-08,Samples,1315,true,true,Product samples drop
EXP-20240413-007,REP-047,2024-04-13,Travel,651,true,true,Train ticket
EXP-20240415-005,REP-047,2024-04-15,Other,1082,true,true,Stationery
EXP-20240419-009,REP-047,2024-04-19,Travel,934,true,true,Cab to hospital
EXP-20240423-007,REP-047,2024-04-23,Travel,321,true,true,Auto to clinic
EXP-20240430-006,REP-047,2024-04-30,Travel,1656,true,true,Bus fare
EXP-20240504-007,REP-047,2024-05-04,Other,57,true,true,Printing materials
EXP-20240516-006,REP-047,2024-05-16,Travel,992,true,true,Fuel reimbursement
EXP-20240518-006,REP-047,2024-05-18,Travel,231,true,true,Fuel reimbursement
EXP-20240518-007,REP-047,2024-05-18,Travel,435,true,true,Cab to hospital
EXP-20240525-009,REP-047,2024-05-25,Travel,1044,true,true,Bus fare
EXP-20240606-009,REP-047,2024-06-06,Travel,1968,true,true,Fuel reimbursement
EXP-20240611-004,REP-047,2024-06-11,Travel,954,true,true,Auto to clinic
EXP-20240607-010,REP-047,2024-06-07,Travel,1533,false,true,Bus fare
EXP-20240620-005,REP-047,2024-06-20,Travel,729,true,true,Cab to hospital
EXP-20240625-011,REP-047,2024-06-25,Travel,1424,true,true,Fuel reimbursement
EXP-20240703-005,REP-047,2024-07-03,Travel,1845,true,true,Cab to hospital
EXP-20240628-004,REP-047,2024-06-28,Samples,833,false,true,Product samples drop
EXP-20240711-007,REP-047,2024-07-11,Food,749,true,true,Team lunch with HCP
EXP-20240713-004,REP-047,2024-07-13,Samples,1150,true,true,Demo kit refill
EXP-20240721-008,REP-047,2024-07-21,Food,217,true,true,Coffee meeting
EXP-20240721-009,REP-047,2024-07-21,Food,196,false,true,Dinner with HCP
EXP-20240727-007,REP-047,2024-07-27,Food,606,true,true,Coffee meeting
EXP-20240730-012,REP-047,2024-07-30,Lodging,3486,true,true,Lodging — outstation visit
EXP-20240804-009,REP-047,2024-08-04,Lodging,3073,true,true,Lodging — outstation visit
EXP-20240806-007,REP-047,2024-08-06,Travel,453,true,true,Bus fare
EXP-20240809-006,REP-047,2024-08-09,Travel,1244,true,true,Fuel reimbursement
EXP-20240814-007,REP-047,2024-08-14,Samples,534,true,true,Product samples drop
EXP-20240818-006,REP-047,2024-08-18,Travel,1314,true,true,Auto to clinic
EXP-20240816-011,REP-047,2024-08-16,Samples,1338,false,true,Demo kit refill
EXP-20240829-005,REP-047,2024-08-29,Lodging,3862,true,true,Lodging — outstation visit
EXP-20240824-008,REP-047,2024-08-24,Travel,967,true,true,Fuel reimbursement
EXP-20240905-006,REP-047,2024-09-05,Travel,200,true,true,Fuel reimbursement
EXP-20240905-007,REP-047,2024-09-05,Samples,1139,true,true,Product samples drop
EXP-20240907-010,REP-047,2024-09-07,Lodging,1738,false,true,Guest house — 2 nights
EXP-20240907-011,REP-047,2024-09-07,Other,587,true,true,Misc expense
EXP-20240918-009,REP-047,2024-09-18,Travel,631,true,true,Bus fare
EXP-20240917-004,REP-047,2024-09-17,Travel,1648,true,true,Train ticket
EXP-20240926-011,REP-047,2024-09-26,Travel,1990,true,true,Fuel reimbursement
EXP-20240925-008,REP-047,2024-09-25,Travel,1915,true,true,Bus fare
EXP-20241003-009,REP-047,2024-10-03,Food,111,true,true,Team lunch with HCP
EXP-20241001-008,REP-047,2024-10-01,Conference,1568,true,true,CME event fees
EXP-20241009-007,REP-047,2024-10-09,Food,146,true,true,Dinner with HCP
EXP-20241009-008,REP-047,2024-10-09,Lodging,2879,true,true,Guest house — 2 nights
EXP-20241016-005,REP-047,2024-10-16,Travel,1041,true,true,Cab to hospital
EXP-20241023-007,REP-047,2024-10-23,Food,300,true,true,Dinner with HCP
